Time,Experiment,Phase,Event,Detail,Action
16:28:29.747,BCI,SettingUI,Experiment_Start,BCI,
16:28:29.747,BCI,TrainBCI,Phase_Start,TrainBCI,
16:28:32.323,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:32.323,BCI,TrainBCI,Dwell_Start,Button: StartTrainBCI,Dwell_Started
16:28:32.332,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:32.342,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:32.496,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:35.876,BCI,TrainBCI,LSL_Connected,BCIBackend,BCI_Stream_Open
16:28:51.510,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:51.642,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:51.653,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:51.754,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:51.776,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:51.827,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:52.138,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:52.184,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:52.196,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:53.949,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:54.363,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:56.362,BCI,TrainBCI,Dwell,Button: StartTrainBCI,Dwelling_Completed
16:28:56.362,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_Start
16:28:58.371,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_End
16:28:58.451,BCI,TrainBCI,BCI_Command_Received,101,FlickerNotDetected
16:28:58.761,BCI,TrainBCI,Flicker_Retry,Button: StartTrainBCI,Retry: 1 / 3
16:28:58.761,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_Start
16:28:59.783,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:59.794,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:59.905,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:28:59.919,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:28:59.971,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:00.770,BCI,TrainBCI,Flicker_End,Button: StartTrainBCI,Flicker_End
16:29:00.805,BCI,TrainBCI,BCI_Command_Received,101,FlickerNotDetected
16:29:01.104,BCI,TrainBCI,Retry_Cancelled,Button: StartTrainBCI,Gaze_Lost
16:29:03.349,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:03.383,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:03.391,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:03.459,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:03.470,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:03.548,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:03.924,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:05.925,BCI,TrainBCI,Dwell,Button: StartTrainBCI,Dwelling_Completed
16:29:05.925,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_Start
16:29:07.935,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_End
16:29:07.979,BCI,TrainBCI,BCI_Command_Received,101,FlickerNotDetected
16:29:08.287,BCI,TrainBCI,Flicker_Retry,Button: StartTrainBCI,Retry: 1 / 3
16:29:08.287,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_Start
16:29:10.287,BCI,TrainBCI,Flicker_End,Button: StartTrainBCI,Flicker_End
16:29:10.332,BCI,TrainBCI,BCI_Command_Received,101,FlickerNotDetected
16:29:10.632,BCI,TrainBCI,Flicker_Retry,Button: StartTrainBCI,Retry: 2 / 3
16:29:10.632,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_Start
16:29:12.644,BCI,TrainBCI,Flicker_End,Button: StartTrainBCI,Flicker_End
16:29:12.687,BCI,TrainBCI,BCI_Command_Received,101,FlickerNotDetected
16:29:12.998,BCI,TrainBCI,Flicker_Retry,Button: StartTrainBCI,Retry: 3 / 3
16:29:12.998,BCI,TrainBCI,Flicker,StartTrainBCI,Flicker_Start
16:29:15.008,BCI,TrainBCI,Flicker_End,Button: StartTrainBCI,Flicker_End
16:29:15.042,BCI,TrainBCI,BCI_Command_Received,101,FlickerNotDetected
16:29:15.042,BCI,TrainBCI,Retry_Cancelled,Button: StartTrainBCI,Max_Retries_Reached
16:29:17.717,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:17.806,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:17.828,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:17.895,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:17.917,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:26.724,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:26.767,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:27.202,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:28.356,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:28.701,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
16:29:29.590,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
16:29:29.601,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
