Time,Experiment,Phase,Event,Detail,Action
15:13:31.574,Hybrid,SettingUI,LSLCommMgr,Resolving Stream,BCIBackend (type: 'BCIResult')
15:13:34.576,Hybrid,SettingUI,LSLCommMgr,Stream Not Found,Scheduling reconnect in 5s.
15:13:34.576,Hybrid,SettingUI,LSLCommMgr,Reconnecting,Reconnecting in 5s
15:13:34.584,Hybrid,SettingUI,Experiment_Start,Hybrid,
15:13:34.584,Hybrid,Test3D,Phase_Start,Test3D,
15:13:35.982,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:35.982;Hybrid;Test3D;Eye_Closed;eye_tracking;Eye_Closed,MarkerSent
15:13:35.982,Hybrid,Test3D,Eye_Closed,eye_tracking,Eye_Closed
15:13:36.604,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:36.604;Hybrid;Test3D;Eye_Opened;eye_tracking;Eye_Opened,MarkerSent
15:13:36.604,Hybrid,Test3D,Eye_Opened,eye_tracking,Eye_Opened
15:13:37.007,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:37.007,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:37.007;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:37.008,Hybrid,Test3D,Dwell_Start,Button: StartTestBCI,Dwell_Started
15:13:37.008,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:37.008;Hybrid;Test3D;Dwell_Start;Button: StartTestBCI;Dwell_Started,MarkerSent
15:13:37.016,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:37.016,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:37.016;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:37.215,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:37.215,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:37.215;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:37.237,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:37.237,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:37.237;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:37.437,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:37.437,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:37.437;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:37.969,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:37.969,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:37.969;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:38.160,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:38.160,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:38.160;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:38.582,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:38.582,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:38.582;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:38.683,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:38.683,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:38.683;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:38.848,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:38.848,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:38.848;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:38.926,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:38.926,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:38.926;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:38.970,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:38.970,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:38.970;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:39.036,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:39.036,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.036;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:39.278,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:39.278,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.278;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:39.345,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:39.345,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.345;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:39.555,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:39.555,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.555;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:39.567,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:39.567,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.567;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:39.577,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:39.577,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.577;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:39.654,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:39.654,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.654;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:39.668,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:39.668,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.668;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:39.678,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:39.678,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.678;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:39.690,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:39.690,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.690;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:39.754,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
15:13:39.754,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.754;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
15:13:39.767,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
15:13:39.767,Hybrid,Test3D,LSL_Logger,2026-06-12 15:13:39.767;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
15:13:39.867,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
