Time,Experiment,Phase,Event,Detail,Action
16:38:42.790,TrainML,MLTrain,LSL_Connected,BCIBackend,BCI_Stream_Open
16:38:42.790,TrainML,MLTrain,Experiment_Start,TrainML,
16:38:42.790,TrainML,MLTrain,Phase_Start,MLTrain,
16:38:42.845,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:42.848,TrainML,MLTrain,Dwell_Start,Button: StartTestBCI,Dwell_Started
16:38:44.072,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:44.112,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:44.256,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:44.544,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:45.059,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:45.172,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:38:45.260,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:38:45.360,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:38:45.716,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:38:45.727,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:38:45.815,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:38:46.260,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:38:46.427,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:38:46.570,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:47.259,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:38:47.482,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:38:47.582,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:47.605,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:47.648,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:47.670,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:47.682,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:47.694,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:47.726,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:47.737,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:47.747,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:38:47.760,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:38:49.080,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:38:49.459,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:38:49.759,TrainML,MLTrain,Dwell,Button: StartTestBCI,Dwelling_Completed
16:38:49.759,TrainML,MLTrain,Flicker,StartTestBCI,Flicker_Start
16:38:51.769,TrainML,MLTrain,Flicker,StartTestBCI,Flicker_End
16:38:51.770,TrainML,MLTrain,Action_Executed,Button: StartTestBCI; Action: ButtonAction,Execution_Proceeding
16:38:51.772,TrainML,MLTrain,MLtest_Start,MLtest,Trial_Sequence_Start
16:38:53.778,TrainML,MLTrain,Training_Active_Door1_Flicker_Start,Door_Single,Training_Active_Door1_Flicker_Start
16:38:57.787,TrainML,MLTrain,Training_Active_Door1_Flicker_End,Door_Single,Training_Active_Door1_Flicker_End
16:38:57.787,TrainML,MLTrain,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start
16:38:58.188,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:38:58.287,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:39:01.796,TrainML,MLTrain,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End
16:39:05.039,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:39:05.172,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:39:05.816,TrainML,MLTrain,Training_Active_Door1_Start,Door_Single,Training_Active_Door1_Start
16:39:09.825,TrainML,MLTrain,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End
16:39:09.825,TrainML,MLTrain,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start
16:39:13.835,TrainML,MLTrain,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End
16:39:17.854,TrainML,MLTrain,Training_Active_Door1_Start,Door_Single,Training_Active_Door1_Start
16:39:21.864,TrainML,MLTrain,Training_Active_Door1_End,Door_Single,Training_Active_Door1_End
16:39:21.864,TrainML,MLTrain,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start
16:39:25.871,TrainML,MLTrain,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End
16:39:29.891,TrainML,MLTrain,Training_Active_Door1_Flicker_Start,Door_Single,Training_Active_Door1_Flicker_Start
16:39:33.902,TrainML,MLTrain,Training_Active_Door1_Flicker_End,Door_Single,Training_Active_Door1_Flicker_End
16:39:33.902,TrainML,MLTrain,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start
16:39:37.911,TrainML,MLTrain,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End
16:39:41.931,TrainML,MLTrain,Active_Training_Door2_Start,Door_Double,Active_Training_Door2_Start
16:39:45.940,TrainML,MLTrain,Active_Training_Door2_End,Door_Double,Active_Training_Door2_End
16:39:45.940,TrainML,MLTrain,Training_Imagery_Door2_Start,Door_Double,Training_Imagery_Door2_Start
16:39:49.949,TrainML,MLTrain,Training_Imagery_Door2_End,Door_Double,Training_Imagery_Door2_End
16:39:53.968,TrainML,MLTrain,Training_Active_Door1_Flicker_Start,Door_Single,Training_Active_Door1_Flicker_Start
16:39:54.558,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:39:54.656,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:39:57.977,TrainML,MLTrain,Training_Active_Door1_Flicker_End,Door_Single,Training_Active_Door1_Flicker_End
16:39:57.977,TrainML,MLTrain,Training_Imagery_Door1_Start,Door_Single,Training_Imagery_Door1_Start
16:39:58.512,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:39:58.880,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:40:01.987,TrainML,MLTrain,Training_Imagery_Door1_End,Door_Single,Training_Imagery_Door1_End
