Time,Experiment,Phase,Event,Detail,Action
16:19:03.791,Hybrid,SettingUI,LSLCommMgr,Resolving Stream,BCIBackend (type: 'BCIResult')
16:19:03.806,Hybrid,SettingUI,LSL_Connected,BCIBackend,BCI_Stream_Open
16:19:03.806,Hybrid,SettingUI,LSL_Logger,2026-06-12 16:19:03.806;Hybrid;SettingUI;LSL_Connected;BCIBackend;BCI_Stream_Open,MarkerSent
16:19:03.813,Hybrid,SettingUI,Experiment_Start,Hybrid,
16:19:03.813,Hybrid,Test3D,Phase_Start,Test3D,
16:19:23.253,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:23.253;Hybrid;Test3D;Eye_Closed;eye_tracking;Eye_Closed,MarkerSent
16:19:23.253,Hybrid,Test3D,Eye_Closed,eye_tracking,Eye_Closed
16:19:23.429,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:23.429;Hybrid;Test3D;Eye_Opened;eye_tracking;Eye_Opened,MarkerSent
16:19:23.429,Hybrid,Test3D,Eye_Opened,eye_tracking,Eye_Opened
16:19:23.485,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:23.485;Hybrid;Test3D;Eye_Closed;eye_tracking;Eye_Closed,MarkerSent
16:19:23.485,Hybrid,Test3D,Eye_Closed,eye_tracking,Eye_Closed
16:19:23.541,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:23.541;Hybrid;Test3D;Eye_Opened;eye_tracking;Eye_Opened,MarkerSent
16:19:23.541,Hybrid,Test3D,Eye_Opened,eye_tracking,Eye_Opened
16:19:24.944,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:24.944;Hybrid;Test3D;Eye_Closed;eye_tracking;Eye_Closed,MarkerSent
16:19:24.944,Hybrid,Test3D,Eye_Closed,eye_tracking,Eye_Closed
16:19:24.994,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:24.994;Hybrid;Test3D;Eye_Opened;eye_tracking;Eye_Opened,MarkerSent
16:19:24.994,Hybrid,Test3D,Eye_Opened,eye_tracking,Eye_Opened
16:19:32.760,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:32.760;Hybrid;Test3D;Eye_Closed;eye_tracking;Eye_Closed,MarkerSent
16:19:32.760,Hybrid,Test3D,Eye_Closed,eye_tracking,Eye_Closed
16:19:32.935,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:32.935;Hybrid;Test3D;Eye_Opened;eye_tracking;Eye_Opened,MarkerSent
16:19:32.935,Hybrid,Test3D,Eye_Opened,eye_tracking,Eye_Opened
16:19:34.916,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:34.916,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:34.916;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:34.916,Hybrid,Test3D,Dwell_Start,Button: StartTestBCI,Dwell_Started
16:19:34.916,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:34.916;Hybrid;Test3D;Dwell_Start;Button: StartTestBCI;Dwell_Started,MarkerSent
16:19:34.925,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:34.926,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:34.925;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:34.936,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:34.936,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:34.936;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:34.946,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:34.946,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:34.946;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:35.102,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:35.102,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:35.102;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:35.113,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:35.113,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:35.113;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:35.126,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:35.126,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:35.126;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:35.193,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:35.193,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:35.193;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:38.962,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:38.962,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:38.962;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:38.974,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:38.974,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:38.974;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:39.073,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:39.073,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.073;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:39.439,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:39.439,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.439;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:39.462,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:39.462,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.462;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:39.508,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:39.508,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.508;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:39.586,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:39.586,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.586;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:39.598,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:39.598,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.598;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:39.610,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:39.610,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.610;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:39.621,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:39.621,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.621;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:39.633,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
16:19:39.633,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.633;Hybrid;Test3D;Hover_Enter;Button: StartTestBCI;Hovering,MarkerSent
16:19:39.655,Hybrid,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:19:39.655,Hybrid,Test3D,LSL_Logger,2026-06-12 16:19:39.655;Hybrid;Test3D;Hover_Exit;Button: StartTestBCI;Hover_Exit,MarkerSent
16:19:39.666,Hybrid,Test3D,Hover_Enter,Button: StartTestBCI,Hovering
