Time,Experiment,Phase,Event,Detail,Action
16:40:18.831,EyeTracking,SettingUI,LSL_Connected,BCIBackend,BCI_Stream_Open
16:40:18.840,EyeTracking,SettingUI,Experiment_Start,EyeTracking,
16:40:18.840,EyeTracking,SettingUI,Phase_Start,SettingUI,
16:40:23.225,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:23.246,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:24.513,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:24.546,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:27.836,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:27.855,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:28.189,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:28.201,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:32.381,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:32.550,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:33.510,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:33.521,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:34.287,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:34.319,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:36.073,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:36.085,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:36.130,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:36.141,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:36.171,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:36.536,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:36.602,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:36.635,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:36.808,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:37.684,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:37.763,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:37.873,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:37.917,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:38.041,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:38.140,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:38.550,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:38.851,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:38.995,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:42.305,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:42.383,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:42.449,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:42.461,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:42.505,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:42.905,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:43.135,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:45.125,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
16:40:45.603,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:45.647,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
16:40:45.647,EyeTracking,SettingUI,Dwell_Start,Button: Intro-Next-UI,Dwell_Started
16:40:46.369,EyeTracking,SettingUI,Hover_Exit,Button: Intro-Next-UI,Hover_Exit
16:40:46.413,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:48.412,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
16:40:49.933,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:49.946,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:50.000,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:50.332,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:50.645,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:50.753,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:50.765,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:51.087,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:51.377,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:51.411,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:51.866,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:52.320,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:52.343,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:52.377,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:52.676,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:53.177,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:40:53.231,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:40:53.289,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:53.387,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:53.398,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:53.432,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:53.487,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:53.565,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:53.678,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
16:40:53.732,EyeTracking,SettingUI,Hover_Exit,Button: Intro-Next-UI,Hover_Exit
16:40:53.798,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
16:40:53.898,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
16:40:54.554,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
