Time,Experiment,Phase,Event,Detail,Action
17:01:47.441,EyeTracking,SettingUI,LSLCommMgr,Resolving Stream,BCIBackend (type: 'BCIResult')
17:01:47.456,EyeTracking,SettingUI,LSL_Connected,BCIBackend,BCI_Stream_Open
17:01:47.456,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:47.456;EyeTracking;SettingUI;LSL_Connected;BCIBackend;BCI_Stream_Open,MarkerSent
17:01:47.465,EyeTracking,SettingUI,Experiment_Start,EyeTracking,
17:01:47.465,EyeTracking,SettingUI,Phase_Start,SettingUI,
17:01:49.040,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:01:49.042,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:49.040;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:01:49.060,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:01:49.061,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:49.060;EyeTracking;SettingUI;Hover_Exit;Button: demoIntroScene;Hover_Exit,MarkerSent
17:01:49.083,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:01:49.083,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:49.083;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:01:50.509,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:01:50.509,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:50.509;EyeTracking;SettingUI;Hover_Exit;Button: demoIntroScene;Hover_Exit,MarkerSent
17:01:51.087,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:01:51.087,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:51.087;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:01:51.998,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:01:51.998,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:51.998;EyeTracking;SettingUI;Hover_Exit;Button: demoIntroScene;Hover_Exit,MarkerSent
17:01:52.730,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:01:52.730,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:52.730;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:01:52.740,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:01:52.740,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:52.740;EyeTracking;SettingUI;Hover_Exit;Button: demoIntroScene;Hover_Exit,MarkerSent
17:01:53.751,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:53.751;EyeTracking;SettingUI;Eye_Closed;eye_tracking;Eye_Closed,MarkerSent
17:01:53.751,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
17:01:53.773,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:53.773;EyeTracking;SettingUI;Eye_Opened;eye_tracking;Eye_Opened,MarkerSent
17:01:53.773,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
17:01:54.508,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:01:54.508,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:54.508;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:01:54.796,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:01:54.796,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:01:54.796;EyeTracking;SettingUI;Hover_Exit;Button: demoIntroScene;Hover_Exit,MarkerSent
17:02:00.168,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:02:00.168,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:00.168;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:02:00.341,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:02:00.341,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:00.341;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:02:01.143,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:02:01.144,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:01.143;EyeTracking;SettingUI;Hover_Exit;Button: demoIntroScene;Hover_Exit,MarkerSent
17:02:03.869,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:03.869;EyeTracking;SettingUI;Eye_Closed;eye_tracking;Eye_Closed,MarkerSent
17:02:03.869,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
17:02:04.035,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:04.035;EyeTracking;SettingUI;Eye_Opened;eye_tracking;Eye_Opened,MarkerSent
17:02:04.035,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
17:02:04.181,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:02:04.181,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:04.181;EyeTracking;SettingUI;Hover_Enter;Button: demoIntroScene;Hovering,MarkerSent
17:02:06.179,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
17:02:06.179,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:06.179;EyeTracking;SettingUI;Action_Executed;Button: demoIntroScene; Action: ButtonAction;Execution_Proceeding,MarkerSent
17:02:06.657,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:02:06.657,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:06.657;EyeTracking;SettingUI;Hover_Exit;Button: demoIntroScene;Hover_Exit,MarkerSent
17:02:06.724,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
17:02:06.724,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:06.724;EyeTracking;SettingUI;Hover_Enter;Button: Intro-Next-UI;Hovering,MarkerSent
17:02:06.724,EyeTracking,SettingUI,Dwell_Start,Button: Intro-Next-UI,Dwell_Started
17:02:06.724,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:06.724;EyeTracking;SettingUI;Dwell_Start;Button: Intro-Next-UI;Dwell_Started,MarkerSent
17:02:08.722,EyeTracking,SettingUI,Dwell,Button: Intro-Next-UI,Dwelling_Completed
17:02:08.722,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:08.722;EyeTracking;SettingUI;Dwell;Button: Intro-Next-UI;Dwelling_Completed,MarkerSent
17:02:08.722,EyeTracking,SettingUI,Action_Executed,Button: Intro-Next-UI; Action: ButtonAction,Execution_Proceeding
17:02:08.722,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:08.722;EyeTracking;SettingUI;Action_Executed;Button: Intro-Next-UI; Action: ButtonAction;Execution_Proceeding,MarkerSent
17:02:08.738,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
17:02:08.738,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:08.738;EyeTracking;SettingUI;Hover_Enter;Button: nextDwellSetting;Hovering,MarkerSent
17:02:08.738,EyeTracking,SettingUI,Dwell_Start,Button: nextDwellSetting,Dwell_Started
17:02:08.738,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:08.738;EyeTracking;SettingUI;Dwell_Start;Button: nextDwellSetting;Dwell_Started,MarkerSent
17:02:08.975,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
17:02:08.975,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:08.975;EyeTracking;SettingUI;Hover_Exit;Button: nextDwellSetting;Hover_Exit,MarkerSent
17:02:08.987,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
17:02:08.987,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:08.987;EyeTracking;SettingUI;Hover_Enter;Button: subTimeDwell;Hovering,MarkerSent
17:02:08.987,EyeTracking,SettingUI,Dwell_Start,Button: subTimeDwell,Dwell_Started
17:02:08.987,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:08.987;EyeTracking;SettingUI;Dwell_Start;Button: subTimeDwell;Dwell_Started,MarkerSent
17:02:09.008,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
17:02:09.008,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:09.008;EyeTracking;SettingUI;Hover_Exit;Button: subTimeDwell;Hover_Exit,MarkerSent
17:02:09.019,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
17:02:09.019,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:09.019;EyeTracking;SettingUI;Hover_Enter;Button: subTimeDwell;Hovering,MarkerSent
17:02:09.209,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
17:02:09.209,EyeTracking,SettingUI,LSL_Logger,2026-06-12 17:02:09.209;EyeTracking;SettingUI;Hover_Exit;Button: subTimeDwell;Hover_Exit,MarkerSent
17:02:09.566,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
