Time,Experiment,Phase,Event,Detail,Action
17:12:35.894,EyeTracking,Test3D,LSL_Connected,BCIBackend,BCI_Stream_Open
17:12:35.914,EyeTracking,Test3D,Experiment_Start,EyeTracking,
17:12:35.914,EyeTracking,SettingUI,Phase_Start,SettingUI,
17:12:35.946,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
17:12:37.139,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
17:12:38.172,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
17:12:44.768,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
17:12:44.802,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
17:12:45.002,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
17:12:45.025,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
17:12:45.035,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
17:12:45.515,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
17:12:47.512,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
17:12:47.835,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
17:12:47.891,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
17:12:47.891,EyeTracking,SettingUI,Dwell_Start,Button: Intro-Next-UI,Dwell_Started
17:12:49.889,EyeTracking,SettingUI,Dwell,Button: Intro-Next-UI,Dwelling_Completed
17:12:49.889,EyeTracking,SettingUI,Action_Executed,Button: Intro-Next-UI; Action: ButtonAction,Execution_Proceeding
17:12:49.904,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
17:12:49.904,EyeTracking,SettingUI,Dwell_Start,Button: nextDwellSetting,Dwell_Started
17:12:50.243,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
17:12:50.388,EyeTracking,SettingUI,Hover_Enter,Button: headingDwellSetting,Hovering
17:12:50.744,EyeTracking,SettingUI,Hover_Exit,Button: headingDwellSetting,Hover_Exit
17:12:50.822,EyeTracking,SettingUI,Hover_Enter,Button: addTimeDwell,Hovering
17:12:50.822,EyeTracking,SettingUI,Dwell_Start,Button: addTimeDwell,Dwell_Started
17:12:50.843,EyeTracking,SettingUI,Hover_Exit,Button: addTimeDwell,Hover_Exit
17:12:50.855,EyeTracking,SettingUI,Hover_Enter,Button: addTimeDwell,Hovering
17:12:50.899,EyeTracking,SettingUI,Hover_Exit,Button: addTimeDwell,Hover_Exit
17:12:51.188,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
17:12:51.188,EyeTracking,SettingUI,Dwell_Start,Button: subTimeDwell,Dwell_Started
17:12:53.187,EyeTracking,SettingUI,Dwell,Button: subTimeDwell,Dwelling_Completed
17:12:53.187,EyeTracking,SettingUI,Action_Executed,Button: subTimeDwell; Action: ButtonAction,Execution_Proceeding
17:12:53.632,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
17:12:53.676,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
17:12:53.909,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
17:12:54.153,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
17:12:55.652,EyeTracking,SettingUI,Dwell,Button: subTimeDwell,Dwelling_Completed
17:12:55.652,EyeTracking,SettingUI,Action_Executed,Button: subTimeDwell; Action: ButtonAction,Execution_Proceeding
17:12:56.121,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
17:12:56.396,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
17:12:57.397,EyeTracking,SettingUI,Dwell,Button: nextDwellSetting,Dwelling_Completed
17:12:57.397,EyeTracking,SettingUI,Action_Executed,Button: nextDwellSetting; Action: ButtonAction,Execution_Proceeding
17:12:57.397,EyeTracking,SettingUI,Set_Target_Frequency,Button: SettingUICanvas,Set_Target_Frequency: 15
17:12:57.397,EyeTracking,Demo3D,Phase_Start,Demo3D,
17:12:57.874,EyeTracking,Demo3D,Eye_Closed,eye_tracking,Eye_Closed
17:12:57.963,EyeTracking,Demo3D,Eye_Opened,eye_tracking,Eye_Opened
17:12:57.985,EyeTracking,Demo3D,Hover_Enter,Button: StartDemo,Hovering
17:12:57.985,EyeTracking,Demo3D,Dwell_Start,Button: StartDemo,Dwell_Started
17:12:57.996,EyeTracking,Demo3D,Hover_Exit,Button: StartDemo,Hover_Exit
17:12:58.296,EyeTracking,Demo3D,Hover_Enter,Button: StartDemo,Hovering
17:12:59.294,EyeTracking,Demo3D,Dwell,Button: StartDemo,Dwelling_Completed
17:12:59.294,EyeTracking,Demo3D,Action_Executed,Button: StartDemo; Action: ButtonAction,Execution_Proceeding
17:12:59.322,EyeTracking,Demo3D,Dwell_Start,Object: Door_Single,Dwell_Started
17:13:00.305,EyeTracking,Demo3D,Dwell_Complete,Object: Door_Single,Dwelling_Completed
17:13:00.305,EyeTracking,Demo3D,Action_Executed,Object: Door_Single; Action: DoorSwitch,Execution_Proceeding
17:13:00.827,EyeTracking,Demo3D,Dwell_Start,Object: Door_Double,Dwell_Started
