Time,Experiment,Phase,Event,Detail,Action
15:22:57.815,EyeTracking,Completed,LSL_Connected,BCIBackend,BCI_Stream_Open
15:22:57.816,EyeTracking,Completed,Experiment_Start,EyeTracking,
15:22:57.816,EyeTracking,SettingUI,Phase_Start,SettingUI,
15:23:04.411,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
15:23:06.403,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
15:23:06.835,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
15:23:06.891,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
15:23:06.891,EyeTracking,SettingUI,Dwell_Start,Button: Intro-Next-UI,Dwell_Started
15:23:08.890,EyeTracking,SettingUI,Dwell,Button: Intro-Next-UI,Dwelling_Completed
15:23:08.890,EyeTracking,SettingUI,Action_Executed,Button: Intro-Next-UI; Action: ButtonAction,Execution_Proceeding
15:23:08.912,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
15:23:08.912,EyeTracking,SettingUI,Dwell_Start,Button: nextDwellSetting,Dwell_Started
15:23:09.140,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
15:23:09.162,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
15:23:09.419,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
15:23:10.189,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
15:23:10.189,EyeTracking,SettingUI,Dwell_Start,Button: subTimeDwell,Dwell_Started
15:23:10.789,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
15:23:10.800,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
15:23:10.811,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
15:23:10.978,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
15:23:10.989,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
15:23:10.999,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
15:23:11.111,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
15:23:11.167,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
15:23:11.234,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
15:23:11.500,EyeTracking,SettingUI,Eye_Closed,eye_tracking,Eye_Closed
15:23:11.567,EyeTracking,SettingUI,Eye_Opened,eye_tracking,Eye_Opened
15:23:11.722,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
15:23:11.778,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
15:23:11.844,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
