Time,Experiment,Phase,Event,Detail,Action
15:20:00.281,Hybrid,SettingUI,LSL_Connected,BCIBackend,BCI_Stream_Open
15:20:00.289,Hybrid,SettingUI,Experiment_Start,Hybrid,
15:20:00.290,Hybrid,TestUI,Phase_Start,TestUI,
15:20:31.915,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:31.917,Hybrid,TestUI,Dwell_Start,Button: NextHybrid,Dwell_Started
15:20:31.937,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:31.948,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:31.980,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:33.045,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:33.057,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:33.302,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:33.313,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:33.323,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:33.391,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:33.401,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:33.435,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:35.223,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:35.234,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:35.245,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:35.257,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:46.606,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:46.972,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:48.707,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:48.740,Hybrid,TestUI,Hover_Exit,Button: NextHybrid,Hover_Exit
15:20:50.871,Hybrid,TestUI,Hover_Enter,Button: NextHybrid,Hovering
15:20:52.870,Hybrid,TestUI,Dwell,Button: NextHybrid,Dwelling_Completed
15:20:52.870,Hybrid,TestUI,Flicker,NextHybrid,Flicker_Start
15:20:54.879,Hybrid,TestUI,Flicker,NextHybrid,Flicker_End
15:20:54.924,Hybrid,TestUI,BCI_Command_Received,100,FlickerDetected
15:20:54.926,Hybrid,TestUI,Action_Executed,Button: NextHybrid; Action: ButtonAction,Execution_Proceeding
15:20:55.289,Hybrid,TestUI,Hover_Enter,Button: deleteTestUI,Hovering
15:20:55.289,Hybrid,TestUI,Dwell_Start,Button: deleteTestUI,Dwell_Started
15:20:55.669,Hybrid,TestUI,Hover_Exit,Button: deleteTestUI,Hover_Exit
15:20:56.124,Hybrid,TestUI,Hover_Enter,Button: 3,Hovering
15:20:56.124,Hybrid,TestUI,Dwell_Start,Button: 3,Dwell_Started
15:20:58.122,Hybrid,TestUI,Dwell,Button: 3,Dwelling_Completed
15:20:58.122,Hybrid,TestUI,Flicker,3,Flicker_Start
15:21:00.133,Hybrid,TestUI,Flicker,3,Flicker_End
15:21:00.156,Hybrid,TestUI,BCI_Command_Received,100,FlickerDetected
15:21:00.156,Hybrid,TestUI,Action_Executed,Button: 3; Action: TestUI,Execution_Proceeding
15:21:00.517,Hybrid,TestUI,Hover_Exit,Button: 3,Hover_Exit
15:21:00.527,Hybrid,TestUI,Hover_Enter,Button: 8,Hovering
15:21:00.527,Hybrid,TestUI,Dwell_Start,Button: 8,Dwell_Started
15:21:00.561,Hybrid,TestUI,Hover_Exit,Button: 8,Hover_Exit
15:21:00.806,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:00.806,Hybrid,TestUI,Dwell_Start,Button: nextTestUI,Dwell_Started
15:21:00.830,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:00.842,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:00.875,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:00.909,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:00.999,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:01.010,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:01.020,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:01.066,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:01.298,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:01.322,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:01.898,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:01.933,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:02.230,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:02.241,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:02.286,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:02.351,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:02.620,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:02.686,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
15:21:02.775,Hybrid,TestUI,Hover_Exit,Button: nextTestUI,Hover_Exit
15:21:02.795,Hybrid,TestUI,Hover_Enter,Button: nextTestUI,Hovering
