Time,Experiment,Phase,Event,Detail,Action
16:23:05.242,EyeTracking,SettingUI,Experiment_Start,EyeTracking,
16:23:05.242,EyeTracking,SettingUI,Phase_Start,SettingUI,
16:23:08.731,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:23:09.089,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:23:10.810,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
16:23:12.809,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
16:23:13.076,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
16:23:13.131,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
16:23:13.131,EyeTracking,SettingUI,Dwell_Start,Button: Intro-Next-UI,Dwell_Started
16:23:15.129,EyeTracking,SettingUI,Dwell_Complete,Button: Intro-Next-UI,Dwelling_Completed
16:23:15.129,EyeTracking,SettingUI,Flicker_Start,Intro-Next-UI,Flicker_Start
16:23:17.140,EyeTracking,SettingUI,Flicker_End,Button: Intro-Next-UI,Flicker_End
16:23:17.140,EyeTracking,SettingUI,Action_Executed,Button: Intro-Next-UI; Action: ButtonAction,Execution_Proceeding
16:23:17.155,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
16:23:17.155,EyeTracking,SettingUI,Dwell_Start,Button: nextDwellSetting,Dwell_Started
16:23:17.360,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
16:23:17.884,EyeTracking,SettingUI,Hover_Enter,Button: addTimeDwell,Hovering
16:23:17.884,EyeTracking,SettingUI,Dwell_Start,Button: addTimeDwell,Dwell_Started
16:23:18.106,EyeTracking,SettingUI,Hover_Exit,Button: addTimeDwell,Hover_Exit
16:23:18.905,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
16:23:18.905,EyeTracking,SettingUI,Dwell_Start,Button: subTimeDwell,Dwell_Started
16:23:18.928,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
16:23:18.940,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
16:23:20.938,EyeTracking,SettingUI,Dwell_Complete,Button: subTimeDwell,Dwelling_Completed
16:23:20.938,EyeTracking,SettingUI,Flicker_Start,subTimeDwell,Flicker_Start
16:23:22.948,EyeTracking,SettingUI,Flicker_End,Button: subTimeDwell,Flicker_End
16:23:22.948,EyeTracking,SettingUI,Action_Executed,Button: subTimeDwell; Action: ButtonAction,Execution_Proceeding
16:23:23.270,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
16:23:23.548,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
16:23:25.047,EyeTracking,SettingUI,Dwell_Complete,Button: nextDwellSetting,Dwelling_Completed
16:23:25.047,EyeTracking,SettingUI,Flicker_Start,nextDwellSetting,Flicker_Start
16:23:26.813,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
