Time,Experiment,Phase,Event,Detail,Action
16:31:26.638,TrainML,MLTrain,LSL_Connected,BCIBackend,BCI_Stream_Open
16:31:26.640,TrainML,MLTrain,Experiment_Start,TrainML,
16:31:26.640,TrainML,MLTrain,Phase_Start,MLTrain,
16:32:01.946,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:02.035,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:02.180,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:02.347,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:02.368,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:02.424,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:02.490,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:02.624,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:03.876,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:04.008,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:04.324,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:04.478,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:05.268,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:05.289,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:05.745,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:05.757,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:06.289,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:06.377,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:07.644,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:07.855,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:08.024,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:32:08.024,TrainML,MLTrain,Dwell_Start,Button: StartTestBCI,Dwell_Started
16:32:08.034,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:32:08.355,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:08.453,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:09.309,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:09.410,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:10.887,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:11.020,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:11.552,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:11.652,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:13.141,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:13.385,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:14.374,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:14.583,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:15.151,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:15.273,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:21.715,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:21.938,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:32.320,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:32.421,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:39.693,TrainML,MLTrain,Eye_Closed,eye_tracking,Eye_Closed
16:32:39.883,TrainML,MLTrain,Eye_Opened,eye_tracking,Eye_Opened
16:32:44.013,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:32:44.081,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:32:44.235,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:32:44.259,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
16:32:44.280,TrainML,MLTrain,Hover_Enter,Button: StartTestBCI,Hovering
16:32:44.336,TrainML,MLTrain,Hover_Exit,Button: StartTestBCI,Hover_Exit
