Time,Experiment,Phase,Event,Detail,Action
18:31:32.663,EyeTracking,SettingUI,Experiment_Start,EyeTracking,
18:31:32.664,EyeTracking,SettingUI,Phase_Start,SettingUI,
18:31:32.710,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:31:33.921,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:31:50.177,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:31:52.171,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
18:31:52.524,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:31:52.579,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
18:31:52.579,EyeTracking,SettingUI,Dwell_Start,Button: Intro-Next-UI,Dwell_Started
18:31:54.247,EyeTracking,SettingUI,Hover_Exit,Button: Intro-Next-UI,Hover_Exit
18:31:54.346,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:31:54.536,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:31:56.745,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
18:31:56.758,EyeTracking,SettingUI,Hover_Exit,Button: Intro-Next-UI,Hover_Exit
18:31:56.768,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
18:31:58.766,EyeTracking,SettingUI,Dwell_Complete,Button: Intro-Next-UI,Dwelling_Completed
18:31:58.767,EyeTracking,SettingUI,Flicker_Start,Intro-Next-UI,Flicker_Start
18:32:00.777,EyeTracking,SettingUI,Flicker_End,Button: Intro-Next-UI,Flicker_End
18:32:00.777,EyeTracking,SettingUI,Action_Executed,Button: Intro-Next-UI; Action: ButtonAction,Execution_Proceeding
18:32:00.793,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
18:32:00.793,EyeTracking,SettingUI,Dwell_Start,Button: nextDwellSetting,Dwell_Started
18:32:01.317,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
18:32:01.577,EyeTracking,SettingUI,Hover_Enter,Button: demoDwellSetting,Hovering
18:32:01.632,EyeTracking,SettingUI,Hover_Exit,Button: demoDwellSetting,Hover_Exit
18:32:01.754,EyeTracking,SettingUI,Hover_Enter,Button: demoDwellSetting,Hovering
18:32:02.065,EyeTracking,SettingUI,Hover_Exit,Button: demoDwellSetting,Hover_Exit
18:32:02.132,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
18:32:02.187,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
18:32:02.220,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
18:32:02.409,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
18:32:02.464,EyeTracking,SettingUI,Hover_Enter,Button: demoDwellSetting,Hovering
18:32:03.219,EyeTracking,SettingUI,Hover_Exit,Button: demoDwellSetting,Hover_Exit
18:32:04.141,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
18:32:06.142,EyeTracking,SettingUI,Dwell_Complete,Button: nextDwellSetting,Dwelling_Completed
18:32:06.142,EyeTracking,SettingUI,Flicker_Start,nextDwellSetting,Flicker_Start
18:32:08.152,EyeTracking,SettingUI,Flicker_End,Button: nextDwellSetting,Flicker_End
18:32:08.152,EyeTracking,SettingUI,Action_Executed,Button: nextDwellSetting; Action: ButtonAction,Execution_Proceeding
18:32:08.163,EyeTracking,SettingUI,Hover_Enter,Button: nextFlickerSetting,Hovering
