Time,Experiment,Phase,Event,Detail,Action
18:28:03.926,EyeTracking,SettingUI,Experiment_Start,EyeTracking,
18:28:03.928,EyeTracking,SettingUI,Phase_Start,SettingUI,
18:28:11.156,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:11.164,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:28:14.013,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:14.285,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:14.328,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:28:15.039,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:16.983,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:28:17.037,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:18.571,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:28:18.616,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:18.737,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:28:18.782,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:19.491,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:28:19.503,EyeTracking,SettingUI,Hover_Enter,Button: demoIntroScene,Hovering
18:28:21.502,EyeTracking,SettingUI,Action_Executed,Button: demoIntroScene; Action: ButtonAction,Execution_Proceeding
18:28:22.301,EyeTracking,SettingUI,Hover_Exit,Button: demoIntroScene,Hover_Exit
18:28:22.301,EyeTracking,SettingUI,Hover_Enter,Button: Intro-Next-UI,Hovering
18:28:22.301,EyeTracking,SettingUI,Dwell_Start,Button: Intro-Next-UI,Dwell_Started
18:28:24.300,EyeTracking,SettingUI,Dwell_Complete,Button: Intro-Next-UI,Dwelling_Completed
18:28:24.300,EyeTracking,SettingUI,Flicker_Start,Intro-Next-UI,Flicker_Start
18:28:26.310,EyeTracking,SettingUI,Flicker_End,Button: Intro-Next-UI,Flicker_End
18:28:26.310,EyeTracking,SettingUI,Action_Executed,Button: Intro-Next-UI; Action: ButtonAction,Execution_Proceeding
18:28:26.326,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
18:28:26.326,EyeTracking,SettingUI,Dwell_Start,Button: nextDwellSetting,Dwell_Started
18:28:26.855,EyeTracking,SettingUI,Hover_Exit,Button: nextDwellSetting,Hover_Exit
18:28:27.378,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
18:28:27.378,EyeTracking,SettingUI,Dwell_Start,Button: subTimeDwell,Dwell_Started
18:28:27.444,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
18:28:27.777,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
18:28:27.986,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
18:28:28.053,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
18:28:28.098,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
18:28:28.152,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
18:28:28.163,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
18:28:28.218,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
18:28:28.421,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
18:28:28.485,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
18:28:30.475,EyeTracking,SettingUI,Dwell_Complete,Button: subTimeDwell,Dwelling_Completed
18:28:30.475,EyeTracking,SettingUI,Flicker_Start,subTimeDwell,Flicker_Start
18:28:32.486,EyeTracking,SettingUI,Flicker_End,Button: subTimeDwell,Flicker_End
18:28:32.486,EyeTracking,SettingUI,Action_Executed,Button: subTimeDwell; Action: ButtonAction,Execution_Proceeding
18:28:32.841,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
18:28:34.573,EyeTracking,SettingUI,Hover_Enter,Button: subTimeDwell,Hovering
18:28:35.161,EyeTracking,SettingUI,Hover_Exit,Button: subTimeDwell,Hover_Exit
18:28:35.172,EyeTracking,SettingUI,Hover_Enter,Button: nextDwellSetting,Hovering
18:28:36.671,EyeTracking,SettingUI,Dwell_Complete,Button: nextDwellSetting,Dwelling_Completed
18:28:36.671,EyeTracking,SettingUI,Flicker_Start,nextDwellSetting,Flicker_Start
18:28:38.682,EyeTracking,SettingUI,Flicker_End,Button: nextDwellSetting,Flicker_End
18:28:38.682,EyeTracking,SettingUI,Action_Executed,Button: nextDwellSetting; Action: ButtonAction,Execution_Proceeding
