Time,Experiment,Phase,Event,Detail,Action
18:16:16.051,BCI,SettingUI,Experiment_Start,BCI,
18:16:16.051,BCI,TrainBCI,Phase_Start,TrainBCI,
18:16:17.466,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:17.467,BCI,TrainBCI,Dwell_Start,Button: StartTrainBCI,Dwell_Started
18:16:17.496,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:17.518,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:17.530,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:21.108,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:23.098,BCI,TrainBCI,Dwell_Complete,Button: StartTrainBCI,Dwelling_Completed
18:16:23.098,BCI,TrainBCI,Flicker_Start,StartTrainBCI,Flicker_Start
18:16:23.132,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:23.476,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:23.998,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:24.042,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:25.108,BCI,TrainBCI,Flicker_End,Button: StartTrainBCI,Flicker_End
18:16:26.041,BCI,TrainBCI,Dwell_Complete,Button: StartTrainBCI,Dwelling_Completed
18:16:26.041,BCI,TrainBCI,Flicker_Start,StartTrainBCI,Flicker_Start
18:16:26.621,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:28.050,BCI,TrainBCI,Flicker_End,Button: StartTrainBCI,Flicker_End
18:16:28.384,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:29.093,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:29.163,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:30.440,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:30.551,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:30.995,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:31.005,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:31.039,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
18:16:31.106,BCI,TrainBCI,Hover_Exit,Button: StartTrainBCI,Hover_Exit
18:16:31.127,BCI,TrainBCI,Hover_Enter,Button: StartTrainBCI,Hovering
